ma_san_pham,ten_san_pham,mo_ta,avg_so_sao,total_positive,total_negative,most_popular_positive_word,most_popular_negative_word
422209444,Tẩy Tế Bào Chết Môi Mediheal 10ml,"Son Dưỡng Môi Mediheal 10ml là sản phẩm son dưỡng môi đến từ thương hiệu mỹ phẩm Mediheal của Hàn Quốc, chứa thành phần Dexpanthenol (tiền chất Vitamin B5), Vitamin B5, tinh chất cây tầm xuân, Ceramide cải thiện tình trạng khô ráp của môi giúp cho đôi môi trở nên mềm mại, cải thiện sắc tố môi, hạn chế các tế bào melanin làm môi trở nên thâm sạm môi, giúp môi sáng màu hơn.
   
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",3.9444444444444446,9,3,tốt,không_hợp
422209605,"Combo 10 Mặt Nạ BNBG Tràm Trà Thải Độc Da, Giảm Mụn 30ml","Mặt Nạ BNBG Tràm Trà Giúp Thải Độc Da, Giảm Mụn 30ml là dòng mặt nạ dưỡng da đến từ thương hiệu mỹ phẩm BNBG của Hàn Quốc, với các thành phần đặc biệt như tràm trà, rau má, hắc diện than và Retinol có khả năng giải quyết mọi tình trạng da đang gặp phải như mụn, da không đều màu, dầu thừa, bã nhờn. Sản phẩm an toàn lành tính trên mọi làn da, mang lại hiệu quả da căng bóng, mịn màng nhanh chóng.
Hiện sản phẩm Mặt Nạ BNBG Vita Tea Tree Healing Face Mask Pack 30ml đã có mặt tại Hasaki với 2 quy cách đóng gói: 
1 Miếng 
10 Miếng
Lưu ý: Hiện Hasaki đang bán song song cả 2 mẫu cũ và mới.






Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,3,0,thích,
422209635,Combo 10 Mặt Nạ Foodaholic Hyaluronic Acid Cấp Ẩm Đa Tầng 23mlx10,"Mặt Nạ Tinh Chất Foodaholic Premium là dòng sản phẩm mặt nạ dưỡng phiên bản cao cấp mới từ thương hiệu Foodaholic (Hàn Quốc). Mặt nạ được làm từ chất liệu sợi cotton nguyên chất, tạo độ dày hơn 30% so với mặt nạ thông thường, từ đó có khả năng chứa đựng hàm lượng dưỡng chất dồi dào hơn, cung cấp tối đa chất dưỡng cho da trong suốt quá trình đắp mặt nạ.
Mặt Nạ Tinh Chất Foodaholic Premium được chia thành 4 phân loại - với các thành phần hoạt chất phù hợp cho từng vấn đề về da khác nhau và hiện đang có mặt tại Hasaki:
Foodaholic Retinol Anti Acnes Mask: chiết xuất Retinol phù hợp cho da mụn
Foodaholic Peptide Anti Wrinkle Mask: chiết xuất Peptide phù hợp cho da lão hoá
Foodaholic Hyaluronic Acid Hydrating Mask: chiết xuất Hyaluronic Acid phù hợp cho da khô
Foodaholic Beta Arbutin Whitening Mask: chiết xuất Arbutin phù hợp cho da tối, xỉn màu
 



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.5,3,0,tốt,
422209636,Combo 10 Mặt Nạ Foodaholic Arbutin Dưỡng Sáng Da 23mlx10,"Mặt Nạ Tinh Chất Foodaholic Premium là dòng sản phẩm mặt nạ dưỡng phiên bản cao cấp mới từ thương hiệu Foodaholic (Hàn Quốc). Mặt nạ được làm từ chất liệu sợi cotton nguyên chất, tạo độ dày hơn 30% so với mặt nạ thông thường, từ đó có khả năng chứa đựng hàm lượng dưỡng chất dồi dào hơn, cung cấp tối đa chất dưỡng cho da trong suốt quá trình đắp mặt nạ.
Mặt Nạ Tinh Chất Foodaholic Premium được chia thành 4 phân loại - với các thành phần hoạt chất phù hợp cho từng vấn đề về da khác nhau và hiện đang có mặt tại Hasaki:
Foodaholic Retinol Anti Acnes Mask: chiết xuất Retinol phù hợp cho da mụn
Foodaholic Peptide Anti Wrinkle Mask: chiết xuất Peptide phù hợp cho da lão hoá
Foodaholic Hyaluronic Acid Hydrating Mask: chiết xuất Hyaluronic Acid phù hợp cho da khô
Foodaholic Beta Arbutin Whitening Mask: chiết xuất Arbutin phù hợp cho da tối, xỉn màu
 



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,2,0,tốt,
422209663,Combo 2 Kem Dưỡng Ẩm Neutrogena Cấp Nước Cho Da Dầu 15g,"Neutrogena Hydro Boost Water Gel là dòng sản phẩm kem dưỡng ẩm da nổi tiếng đến từ thương hiệu Neutrogena của Mỹ, nay được cải tiến với diện mạo mới & công thức mới - bổ sung thêm 20% Hyaluronic Acid, kết hợp 9 loại Amino Acid khác nhau, từ đó tăng cường cấp ẩm cho da gấp 5 lần so với công thức cũ, mang lại hiệu quả dưỡng ẩm sâu suốt 72 giờ, cho làn da căng bóng, sáng mịn và đàn hồi.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.636363636363637,12,1,tốt,khó_chịu
422209671,Nước Tẩy Trang Simple Làm Sạch Trang Điểm Vượt Trội 400ml,"Nước Tẩy Trang Simple Làm Sạch Trang Điểm Và Cấp Ẩm là sản phẩm tẩy trang mặt đến từ thương hiệu Simple xuất xứ Anh Quốc. Công thức cải tiến với công nghệ làm sạch Micellar chứa hàng triệu bong bóng Micelles thông minh giúp loại bỏ lớp trang điểm và bụi bẩn hiệu quả, làm thông thoáng lỗ chân lông, mang lại cảm giác tươi mát cho da sau khi sử dụng, đồng thời cấp ẩm lên đến 4 giờ mà không để lại dư lượng thừa trên da.
 

Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.0,0,0,,
422209699,Kem Dưỡng Caryophy Cấp Ẩm Và Dưỡng Sáng Da 50ml,"Kem Dưỡng Caryophy Cấp Ẩm Và Dưỡng Sáng Da 50ml là sản phẩm kem dưỡng đến từ thương hiệu mỹ phẩm Caryophy của Hàn Quốc, với công dụng 2 trong 1: dưỡng ẩm và dưỡng sáng làn da trong cùng một sản phẩm. Glass Skin Cream chứa dồi dào các dưỡng chất cho da như bơ hạt mỡ, hoa cúc Châu Âu, Arbutin, Niacinamide và Betaine có khả năng cấp ẩm chuyên sâu, dưỡng da căng mọng, mịn màng, thúc đẩy tái tạo da mới giúp da sáng mịn hiệu quả.
Hiện sản phẩm Kem Dưỡng Caryophy Glass Skin Cream 50ml đã có mặt tại Hasaki.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,1,0,thích,
422209704,Mặt Nạ Banobagi Dưỡng Sáng Cấp Nước (Xanh Dương Đậm) 30g,"Mặt Nạ Tế Bào Gốc Banobagi Stem Cell Vitamin Mask 30g là phiên bản mới của dòng mặt nạ giấy dưỡng da đình đám từ nhà Banobagi. Chất liệu để làm nên mặt nạ Banobagi Stem Cell Vitamin Mask vẫn là cotton 100% tự nhiên, vô cùng thân thiện với mọi làn da, kể cả da nhạy cảm, da dễ kích ứng. Mặt nạ Banobagi không phải là loại mặt nạ thông thường mà là mặt nạ cung cấp vitamin dạng gel.
Ở phiên bản mới, tấm mặt nạ đã được hãng Banobagi thay đổi một chút bằng cách điều chỉnh lại độ dày của chúng, tạo ra một tấm sheet mask mỏng nhẹ, nhỏ gọn và tương khít với bề mặt da hơn. Chúng có thể ôm sát mọi góc trên khuôn mặt, mềm mại và thẩm thấu dưỡng chất rất tốt.



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,0,0,,
422209705,"Mặt Nạ Banobagi Dưỡng Sáng, Se Lỗ Chân Lông (Nâu) 30g","Mặt Nạ Tế Bào Gốc Banobagi Stem Cell Vitamin Mask 30g là phiên bản mới của dòng mặt nạ giấy dưỡng da đình đám từ nhà Banobagi. Chất liệu để làm nên mặt nạ Banobagi Stem Cell Vitamin Mask vẫn là cotton 100% tự nhiên, vô cùng thân thiện với mọi làn da, kể cả da nhạy cảm, da dễ kích ứng. Mặt nạ Banobagi không phải là loại mặt nạ thông thường mà là mặt nạ cung cấp vitamin dạng gel.
Ở phiên bản mới, tấm mặt nạ đã được hãng Banobagi thay đổi một chút bằng cách điều chỉnh lại độ dày của chúng, tạo ra một tấm sheet mask mỏng nhẹ, nhỏ gọn và tương khít với bề mặt da hơn. Chúng có thể ôm sát mọi góc trên khuôn mặt, mềm mại và thẩm thấu dưỡng chất rất tốt.



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,1,0,tốt,
422209718,"Combo Mặt Nạ Banobagi Dưỡng Sáng, Cấp Nước Cho Da 30gx10","Mặt Nạ Tế Bào Gốc Banobagi Stem Cell Vitamin Mask 30g là phiên bản mới của dòng mặt nạ giấy dưỡng da đình đám từ nhà Banobagi. Chất liệu để làm nên mặt nạ Banobagi Stem Cell Vitamin Mask vẫn là cotton 100% tự nhiên, vô cùng thân thiện với mọi làn da, kể cả da nhạy cảm, da dễ kích ứng. Mặt nạ Banobagi không phải là loại mặt nạ thông thường mà là mặt nạ cung cấp vitamin dạng gel.
Ở phiên bản mới, tấm mặt nạ đã được hãng Banobagi thay đổi một chút bằng cách điều chỉnh lại độ dày của chúng, tạo ra một tấm sheet mask mỏng nhẹ, nhỏ gọn và tương khít với bề mặt da hơn. Chúng có thể ôm sát mọi góc trên khuôn mặt, mềm mại và thẩm thấu dưỡng chất rất tốt.



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.0,5,1,tốt,không_tốt
422209719,"Combo Mặt Nạ Banobagi Dưỡng Sáng, Se Lỗ Chân Lông 30gx10","Mặt Nạ Tế Bào Gốc Banobagi Stem Cell Vitamin Mask 30g là phiên bản mới của dòng mặt nạ giấy dưỡng da đình đám từ nhà Banobagi. Chất liệu để làm nên mặt nạ Banobagi Stem Cell Vitamin Mask vẫn là cotton 100% tự nhiên, vô cùng thân thiện với mọi làn da, kể cả da nhạy cảm, da dễ kích ứng. Mặt nạ Banobagi không phải là loại mặt nạ thông thường mà là mặt nạ cung cấp vitamin dạng gel.
Ở phiên bản mới, tấm mặt nạ đã được hãng Banobagi thay đổi một chút bằng cách điều chỉnh lại độ dày của chúng, tạo ra một tấm sheet mask mỏng nhẹ, nhỏ gọn và tương khít với bề mặt da hơn. Chúng có thể ôm sát mọi góc trên khuôn mặt, mềm mại và thẩm thấu dưỡng chất rất tốt.



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.0,2,0,xuất_sắc,
422209720,"Combo Mặt Nạ Banobagi Dưỡng Sáng, Hỗ Trợ Nâng Cơ 30gx10","Mặt Nạ Tế Bào Gốc Banobagi Stem Cell Vitamin Mask 30g là phiên bản mới của dòng mặt nạ giấy dưỡng da đình đám từ nhà Banobagi. Chất liệu để làm nên mặt nạ Banobagi Stem Cell Vitamin Mask vẫn là cotton 100% tự nhiên, vô cùng thân thiện với mọi làn da, kể cả da nhạy cảm, da dễ kích ứng. Mặt nạ Banobagi không phải là loại mặt nạ thông thường mà là mặt nạ cung cấp vitamin dạng gel.
Ở phiên bản mới, tấm mặt nạ đã được hãng Banobagi thay đổi một chút bằng cách điều chỉnh lại độ dày của chúng, tạo ra một tấm sheet mask mỏng nhẹ, nhỏ gọn và tương khít với bề mặt da hơn. Chúng có thể ôm sát mọi góc trên khuôn mặt, mềm mại và thẩm thấu dưỡng chất rất tốt.



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0,0,0,,
